,Pa1,Pa2,Pb2,Pb1,Va1
2021-08-06 15:05:23,41017.44,41018.26,41017.25,41017.43,0.032
2021-08-06 15:05:57,41022.45,41023.64,41022.4,41022.44,1.929
2021-08-06 15:06:31,41014.99,41015.34,41013.21,41013.36,0.036
2021-08-06 15:07:06,40960.0,40961.13,40959.98,40959.99,0.07
2021-08-06 15:07:38,40991.02,40991.1,40990.83,40991.01,4.312
2021-08-06 15:08:14,40956.67,40956.73,40955.58,40955.98,0.025
2021-08-06 15:08:48,40955.24,40957.15,40953.13,40955.23,0.387
2021-08-06 15:09:21,40970.07,40970.08,40968.79,40970.06,1.691
2021-08-06 15:09:54,40893.15,40893.16,40892.26,40892.51,0.007
2021-08-06 15:10:29,40939.69,40939.81,40937.29,40939.68,8.032
2021-08-06 15:11:03,40907.9,40907.94,40907.85,40907.89,3.358
2021-08-06 15:11:36,40910.01,40910.03,40909.06,40910.0,0.576
2021-08-06 15:12:07,40888.07,40888.08,40887.52,40888.06,1.159
2021-08-06 15:12:39,40900.0,40900.37,40899.97,40899.99,0.038
2021-08-06 15:13:08,40856.19,40856.3,40856.17,40856.18,0.022
2021-08-06 15:13:43,40901.99,40902.0,40901.9,40901.98,0.024
2021-08-06 15:14:17,40854.34,40854.48,40853.43,40854.33,3.633
2021-08-06 15:14:51,40855.01,40856.2,40854.66,40855.0,0.599
2021-08-06 15:15:25,40855.45,40855.48,40855.0,40855.44,4.008
2021-08-06 15:16:00,40815.81,40815.87,40815.77,40815.8,0.022
2021-08-06 15:16:36,40846.4,40846.51,40846.34,40846.39,1.256
2021-08-06 15:17:10,40848.7,40848.71,40846.55,40848.69,4.149
2021-08-06 15:17:45,40807.82,40807.88,40806.31,40807.81,1.282
2021-08-06 15:18:21,40790.95,40791.12,40790.82,40790.94,2.002
2021-08-06 15:18:56,40790.3,40790.39,40789.99,40790.29,5.997
2021-08-06 15:19:30,40764.37,40764.78,40763.67,40764.22,0.004
2021-08-06 15:20:06,40798.38,40798.39,40797.4,40797.42,0.036
2021-08-06 15:20:40,40816.85,40817.5,40815.56,40816.84,5.767
2021-08-06 15:21:13,40754.36,40754.37,40753.23,40754.35,0.707
2021-08-06 15:21:49,40765.03,40765.09,40765.0,40765.02,3.214
2021-08-06 15:22:23,40752.5,40753.99,40752.36,40752.49,0.019
2021-08-06 15:22:57,40762.61,40762.62,40762.46,40762.6,3.798
2021-08-06 15:23:33,40737.15,40739.36,40736.3,40737.14,0.026
2021-08-06 15:24:07,40699.55,40701.12,40699.53,40699.54,0.039
2021-08-06 15:24:39,40730.69,40732.25,40730.49,40730.68,6.145
2021-08-06 15:25:14,40792.23,40792.41,40791.91,40792.17,0.025
2021-08-06 15:25:48,40805.5,40805.78,40802.74,40805.49,0.224
2021-08-06 15:26:21,40799.01,40799.1,40798.81,40799.0,0.336
2021-08-06 15:26:52,40800.41,40800.46,40799.83,40800.0,0.05
2021-08-06 15:27:21,40832.15,40835.0,40831.11,40832.14,0.005
2021-08-06 15:27:57,40836.12,40836.16,40834.61,40836.11,0.062
2021-08-06 15:28:30,40789.78,40790.79,40789.76,40789.77,0.044
2021-08-06 15:29:03,40817.55,40817.56,40816.37,40817.54,0.841
2021-08-06 15:29:35,40799.72,40800.0,40799.37,40799.71,1.016
2021-08-06 15:30:09,40823.0,40825.28,40820.24,40822.99,3.601
2021-08-06 15:30:46,40855.82,40856.19,40855.57,40855.81,0.084
2021-08-06 15:31:23,40856.82,40857.32,40856.62,40856.81,0.001
2021-08-06 15:31:57,40874.79,40875.41,40874.14,40874.78,0.036
2021-08-06 15:32:30,40914.4,40914.47,40913.53,40914.39,0.157
2021-08-06 15:33:05,40938.0,40939.35,40937.0,40937.99,0.08
2021-08-06 15:33:39,40937.0,40937.01,40936.47,40936.99,1.39
2021-08-06 15:34:12,40934.89,40937.06,40933.83,40934.49,0.592
2021-08-06 15:34:45,40959.98,40959.99,40957.36,40959.97,3.447
2021-08-06 15:35:21,40917.77,40918.29,40917.68,40917.76,1.787
2021-08-06 15:35:57,40974.0,40974.23,40973.82,40973.99,0.172
2021-08-06 15:36:32,40945.09,40946.0,40945.07,40945.08,0.607
2021-08-06 15:37:08,40980.0,40980.8,40979.98,40979.99,3.308
2021-08-06 15:37:44,40997.97,40997.98,40997.54,40997.96,0.35
2021-08-06 15:38:18,40908.39,40909.0,40908.21,40908.38,0.1
2021-08-06 15:38:52,40872.23,40872.24,40871.04,40872.0,0.036
2021-08-06 15:39:26,40873.65,40873.66,40872.13,40873.64,4.427
2021-08-06 15:40:01,40870.0,40870.35,40869.98,40869.99,0.915
2021-08-06 15:40:37,40922.81,40922.96,40922.26,40922.8,5.539
2021-08-06 15:41:13,40913.88,40913.89,40912.67,40913.87,4.226
2021-08-06 15:41:49,40895.88,40898.68,40895.86,40895.87,0.007
2021-08-06 15:42:22,40898.97,40898.98,40898.09,40898.96,1.462
2021-08-06 15:42:58,40922.01,40922.55,40920.43,40922.0,9.397
2021-08-06 15:43:33,40929.28,40930.0,40929.2,40929.27,0.866
2021-08-06 15:44:09,40917.6,40917.74,40917.55,40917.59,0.001
2021-08-06 15:44:45,40942.99,40943.0,40942.04,40942.98,3.268
2021-08-06 15:45:18,40878.48,40878.54,40878.45,40878.47,0.331
2021-08-06 15:45:53,40859.93,40860.0,40858.51,40859.92,0.338
2021-08-06 15:46:28,40804.51,40804.56,40804.32,40804.5,3.81
2021-08-06 15:47:04,40826.71,40828.51,40825.78,40826.7,0.073
2021-08-06 15:47:39,40800.89,40804.17,40800.76,40800.88,0.036
2021-08-06 15:48:14,40787.32,40787.7,40779.82,40780.0,0.243
2021-08-06 15:48:48,40753.35,40753.53,40752.27,40753.34,0.758
2021-08-06 15:49:23,40777.86,40777.87,40777.8,40777.85,0.163
2021-08-06 15:49:58,40795.63,40796.26,40794.5,40795.62,0.035
2021-08-06 15:50:30,40809.19,40810.46,40808.79,40809.18,0.416
2021-08-06 15:50:59,40813.54,40813.55,40813.41,40813.53,0.103
2021-08-06 15:51:32,40784.44,40784.54,40784.42,40784.43,0.765
2021-08-06 15:52:09,40755.0,40755.9,40754.98,40754.99,0.384
2021-08-06 15:52:42,40774.01,40774.91,40773.99,40774.0,0.322
2021-08-06 15:53:19,40786.86,40787.66,40786.74,40786.85,1.016
2021-08-06 15:53:54,40774.93,40775.0,40773.5,40774.92,3.71
2021-08-06 15:54:23,40730.19,40730.58,40730.17,40730.18,0.908
2021-08-06 15:54:58,40750.0,40752.24,40749.9,40749.99,4.005
2021-08-06 15:55:34,40730.02,40730.15,40730.0,40730.01,1.926
2021-08-06 15:56:05,40726.01,40726.86,40725.88,40726.0,1.241
2021-08-06 15:56:31,40723.8,40724.33,40723.76,40723.79,0.488
2021-08-06 15:57:05,40784.81,40785.0,40784.79,40784.8,1.056
2021-08-06 15:57:40,40761.99,40762.59,40760.96,40761.98,6.039
2021-08-06 15:58:08,40790.01,40791.0,40788.93,40790.0,0.448
2021-08-06 15:58:44,40791.95,40792.01,40791.0,40791.94,1.895
2021-08-06 15:59:17,40774.73,40774.74,40774.11,40774.72,0.667
2021-08-06 15:59:49,40733.47,40734.47,40732.76,40733.46,1.472
2021-08-06 16:00:23,40726.78,40727.64,40725.23,40725.25,0.536
2021-08-06 16:00:56,40714.64,40714.75,40713.91,40714.63,0.41
2021-08-06 16:01:30,40700.68,40701.36,40700.66,40700.67,1.326
2021-08-06 16:02:05,40769.21,40769.22,40768.8,40769.17,0.001
2021-08-06 16:02:39,40725.0,40726.46,40724.53,40724.99,0.066
2021-08-06 16:03:13,40603.36,40603.75,40603.06,40603.35,0.77
2021-08-06 16:03:46,40631.21,40631.22,40631.01,40631.2,1.756
2021-08-06 16:04:19,40625.61,40625.63,40625.5,40625.6,1.656
2021-08-06 16:04:52,40545.62,40545.92,40543.8,40545.61,1.145
2021-08-06 16:05:25,40652.33,40654.48,40652.1,40652.32,1.078
2021-08-06 16:06:00,40674.0,40674.65,40673.88,40673.99,7.189
2021-08-06 16:06:34,40730.43,40731.03,40730.37,40730.42,0.611
2021-08-06 16:07:08,40750.45,40750.61,40749.94,40750.38,0.369
2021-08-06 16:07:42,40768.41,40769.51,40768.38,40768.4,1.342
2021-08-06 16:08:13,40766.0,40766.22,40765.37,40765.99,1.039
2021-08-06 16:08:47,40798.99,40799.0,40798.43,40798.91,1.957
2021-08-06 16:09:22,40824.31,40824.44,40823.81,40824.3,7.936
2021-08-06 16:09:55,40795.65,40796.25,40795.63,40795.64,0.276
2021-08-06 16:10:30,40829.35,40829.75,40828.76,40829.34,6.114
2021-08-06 16:11:05,40875.38,40875.56,40874.54,40875.37,0.036
2021-08-06 16:11:38,40957.66,40957.72,40957.6,40957.65,0.492
2021-08-06 16:12:11,40972.85,40972.96,40972.65,40972.84,0.472
2021-08-06 16:12:45,40922.55,40923.43,40921.0,40922.54,0.309
2021-08-06 16:13:19,40874.49,40874.66,40874.08,40874.48,0.53
2021-08-06 16:13:54,40875.03,40875.07,40873.85,40875.02,0.205
2021-08-06 16:14:28,40845.01,40845.06,40843.89,40845.0,2.027
2021-08-06 16:14:58,40856.19,40857.57,40855.93,40856.18,0.14
2021-08-06 16:15:30,40961.06,40961.07,40959.53,40960.0,0.036
2021-08-06 16:16:04,40859.31,40860.04,40857.75,40859.3,0.002
2021-08-06 16:16:39,40891.75,40892.38,40890.67,40891.1,0.333
2021-08-06 16:17:14,40895.75,40895.77,40894.38,40895.74,1.206
2021-08-06 16:17:48,40940.05,40940.06,40937.49,40940.04,0.127
2021-08-06 16:18:19,40891.72,40892.29,40890.01,40890.02,0.06
2021-08-06 16:18:56,40885.0,40885.01,40884.89,40884.99,2.715
2021-08-06 16:19:28,40899.79,40900.23,40899.23,40899.78,8.035
2021-08-06 16:20:05,40879.01,40880.0,40878.34,40879.0,3.641
2021-08-06 16:20:39,40860.43,40863.96,40858.96,40859.67,0.06
2021-08-06 16:21:11,40865.39,40865.52,40865.37,40865.38,1.032
2021-08-06 16:21:45,40815.43,40815.59,40815.39,40815.42,0.04
2021-08-06 16:22:19,40834.87,40834.97,40833.95,40834.86,0.012
2021-08-06 16:22:51,40821.81,40821.82,40821.75,40821.8,0.962
2021-08-06 16:23:24,40852.02,40852.03,40852.0,40852.01,6.505
2021-08-06 16:23:58,40882.51,40882.59,40881.17,40882.5,0.504
2021-08-06 16:24:34,40820.26,40820.44,40820.2,40820.25,0.523
2021-08-06 16:25:09,40824.12,40824.82,40824.1,40824.11,2.06
2021-08-06 16:25:42,40795.69,40795.98,40793.64,40795.68,0.538
2021-08-06 16:26:08,40789.25,40789.72,40788.45,40789.24,0.37
2021-08-06 16:26:37,40762.61,40762.62,40762.28,40762.6,0.38
2021-08-06 16:27:11,40776.8,40776.81,40776.6,40776.79,0.385
2021-08-06 16:27:44,40793.99,40796.33,40793.9,40793.98,0.039
2021-08-06 16:28:19,40806.84,40807.63,40806.8,40806.83,1.125
2021-08-06 16:28:50,40800.35,40800.6,40800.33,40800.34,4.64
2021-08-06 16:29:24,40828.63,40829.94,40828.61,40828.62,0.604
2021-08-06 16:29:58,40849.01,40849.99,40848.86,40849.0,0.318
2021-08-06 16:30:33,40804.42,40804.67,40804.4,40804.41,0.984
2021-08-06 16:31:06,40800.79,40800.81,40800.72,40800.78,10.008
2021-08-06 16:31:37,40770.01,40770.3,40769.99,40770.0,1.927
2021-08-06 16:32:09,40767.93,40768.0,40767.91,40767.92,0.718
2021-08-06 16:32:38,40770.01,40770.02,40769.89,40770.0,6.142
2021-08-06 16:33:10,40773.87,40773.88,40771.4,40773.86,0.628
2021-08-06 16:33:43,40763.51,40763.53,40763.34,40763.5,0.773
2021-08-06 16:34:13,40771.99,40773.86,40771.79,40771.98,0.014
2021-08-06 16:34:46,40755.69,40755.7,40755.01,40755.68,0.573
2021-08-06 16:35:19,40738.67,40738.72,40737.87,40737.89,0.2
2021-08-06 16:35:54,40743.48,40744.28,40743.27,40743.47,0.396
2021-08-06 16:36:27,40782.0,40782.02,40781.98,40781.99,0.108
2021-08-06 16:36:57,40773.33,40773.62,40772.83,40773.32,0.005
2021-08-06 16:37:29,40786.39,40786.4,40786.37,40786.38,1.413
2021-08-06 16:37:59,40762.94,40762.95,40762.61,40762.93,0.477
2021-08-06 16:38:30,40783.08,40785.21,40783.06,40783.07,0.037
2021-08-06 16:38:58,40785.04,40785.3,40783.28,40785.03,2.511
2021-08-06 16:39:29,40787.91,40787.99,40787.8,40787.9,3.004
2021-08-06 16:40:04,40830.81,40831.3,40830.7,40830.8,0.093
2021-08-06 16:40:39,40889.01,40889.99,40888.04,40888.07,0.374
2021-08-06 16:41:14,40897.24,40897.25,40896.35,40897.23,0.049
2021-08-06 16:41:46,40904.07,40904.08,40903.68,40904.06,0.262
2021-08-06 16:42:18,40920.01,40920.02,40918.91,40920.0,2.648
2021-08-06 16:42:51,40929.01,40929.97,40927.36,40929.0,1.967
2021-08-06 16:43:25,40919.14,40919.31,40918.91,40919.13,0.586
2021-08-06 16:43:59,40899.91,40900.0,40899.88,40899.9,1.329
2021-08-06 16:44:30,40900.23,40901.02,40900.2,40900.22,1.577
2021-08-06 16:45:04,40947.0,40947.28,40946.43,40946.99,0.099
2021-08-06 16:45:38,41019.78,41020.53,41019.62,41019.77,0.697
2021-08-06 16:46:11,41077.86,41079.65,41077.11,41077.85,2.928
2021-08-06 16:46:44,41098.42,41099.72,41096.71,41096.74,0.267
2021-08-06 16:47:19,41032.9,41033.51,41032.5,41032.89,6.818
2021-08-06 16:47:52,41035.99,41036.02,41035.85,41035.9,4.814
2021-08-06 16:48:26,40980.75,40980.78,40979.34,40980.19,0.202
2021-08-06 16:48:58,40986.66,40986.67,40986.6,40986.65,0.092
2021-08-06 16:49:30,41019.62,41020.08,41019.07,41019.61,0.029
2021-08-06 16:50:00,41038.77,41038.78,41037.28,41038.76,0.396
2021-08-06 16:50:34,41001.88,41002.3,41000.67,41000.74,0.06
2021-08-06 16:51:05,41000.0,41000.03,40998.08,40999.99,5.067
2021-08-06 16:51:37,40990.29,40990.85,40990.13,40990.28,0.33
2021-08-06 16:52:02,40994.89,40996.53,40994.46,40994.88,0.098
2021-08-06 16:52:34,41026.35,41027.31,41026.33,41026.34,0.195
2021-08-06 16:53:05,41017.94,41018.6,41017.3,41017.93,0.054
2021-08-06 16:53:38,41005.37,41005.39,41004.53,41005.36,0.068
2021-08-06 16:54:11,41003.76,41003.8,41003.7,41003.75,0.23
2021-08-06 16:54:44,41022.21,41022.34,41020.74,41022.2,1.985
2021-08-06 16:55:15,41019.64,41020.31,41016.96,41016.97,3.259
2021-08-06 16:55:48,41029.28,41031.95,41028.56,41029.27,0.235
2021-08-06 16:56:20,40980.73,40981.22,40980.42,40980.72,1.053
2021-08-06 16:56:55,40973.83,40973.88,40971.97,40973.82,8.069
2021-08-06 16:57:29,40924.31,40925.0,40922.28,40924.3,0.571
2021-08-06 16:58:04,40899.98,40899.99,40897.95,40897.96,0.111
2021-08-06 16:58:38,40860.84,40861.76,40860.0,40860.83,0.439
2021-08-06 16:59:08,40934.7,40935.34,40934.6,40934.69,5.046
2021-08-06 16:59:42,40933.75,40934.69,40932.99,40933.74,0.003
2021-08-06 17:00:15,40875.81,40875.95,40875.35,40875.8,0.469
2021-08-06 17:00:49,40930.0,40930.61,40929.9,40929.99,3.19
2021-08-06 17:01:24,40836.31,40836.4,40835.61,40836.3,0.086
2021-08-06 17:01:58,40830.96,40832.0,40830.9,40830.95,0.002
2021-08-06 17:02:32,40860.72,40861.94,40858.05,40860.71,6.72
2021-08-06 17:03:08,40848.01,40848.63,40847.99,40848.0,0.107
2021-08-06 17:03:42,40859.11,40860.78,40858.81,40859.1,0.002
2021-08-06 17:04:14,40856.6,40857.43,40856.37,40856.59,6.12
2021-08-06 17:04:48,40825.89,40826.08,40824.57,40825.11,0.281
2021-08-06 17:05:24,40813.96,40814.26,40811.14,40812.61,0.098
2021-08-06 17:06:01,40737.64,40739.01,40737.62,40737.63,0.512
2021-08-06 17:06:35,40771.74,40771.75,40768.66,40770.51,0.605
2021-08-06 17:07:11,40812.95,40813.14,40810.01,40810.19,0.002
2021-08-06 17:07:45,40771.39,40773.0,40771.3,40771.38,0.26
2021-08-06 17:08:19,40807.07,40807.11,40807.05,40807.06,4.29
2021-08-06 17:08:49,40805.01,40805.98,40803.72,40805.0,2.591
2021-08-06 17:09:24,40838.12,40838.91,40836.7,40838.11,2.208
2021-08-06 17:10:00,40854.14,40854.29,40854.12,40854.13,0.795
2021-08-06 17:10:34,40849.99,40850.0,40849.97,40849.98,0.177
2021-08-06 17:11:05,40856.3,40856.31,40856.28,40856.29,0.248
2021-08-06 17:11:38,40831.24,40832.0,40831.22,40831.23,1.441
2021-08-06 17:12:14,40875.0,40875.14,40874.91,40874.99,2.211
2021-08-06 17:12:48,40885.95,40886.02,40884.63,40885.94,0.221
2021-08-06 17:13:22,40909.35,40911.14,40909.33,40909.34,0.036
2021-08-06 17:13:58,40926.65,40926.69,40926.03,40926.64,0.318
2021-08-06 17:14:32,40930.0,40930.37,40929.98,40929.99,0.132
2021-08-06 17:15:02,40907.02,40908.37,40907.0,40907.01,7.059
2021-08-06 17:15:36,40885.06,40886.39,40885.0,40885.05,1.892
2021-08-06 17:16:13,40867.22,40867.23,40867.2,40867.21,0.061
2021-08-06 17:16:52,40851.3,40853.84,40850.41,40851.29,0.049
2021-08-06 17:17:28,40822.95,40822.96,40820.58,40822.94,12.654
2021-08-06 17:18:01,40786.47,40787.68,40785.39,40786.46,0.071
2021-08-06 17:18:36,40790.0,40790.01,40786.95,40786.97,9.937
2021-08-06 17:19:08,40778.69,40779.02,40773.85,40773.88,1.378
2021-08-06 17:19:39,40782.77,40782.78,40782.02,40782.76,3.244
2021-08-06 17:20:12,40766.14,40766.15,40766.1,40766.13,0.371
2021-08-06 17:20:46,40779.01,40779.24,40778.36,40779.0,1.562
2021-08-06 17:21:20,40799.73,40800.0,40799.52,40799.72,0.031
2021-08-06 17:21:53,40799.75,40799.88,40799.45,40799.74,3.259
2021-08-06 17:22:26,40830.6,40833.73,40830.56,40830.59,0.581
2021-08-06 17:22:59,40840.02,40840.35,40840.0,40840.01,1.082
2021-08-06 17:23:34,40766.92,40769.47,40766.82,40766.91,0.077
2021-08-06 17:24:06,40764.86,40764.91,40764.68,40764.85,0.372
2021-08-06 17:24:33,40745.12,40748.39,40745.0,40745.01,0.015
2021-08-06 17:25:06,40793.87,40794.58,40793.8,40793.86,1.35
2021-08-06 17:25:42,40770.02,40770.03,40770.0,40770.01,13.169
2021-08-06 17:26:17,40713.87,40716.14,40713.78,40713.86,1.111
2021-08-06 17:26:52,40729.9,40730.0,40729.72,40729.89,0.679
2021-08-06 17:27:27,40761.94,40762.17,40761.65,40761.79,0.15
2021-08-06 17:27:58,40760.91,40761.01,40759.99,40760.9,2.403
2021-08-06 17:28:34,40770.0,40771.18,40769.25,40769.99,19.478
2021-08-06 17:29:09,40789.2,40791.44,40788.56,40789.19,0.069
2021-08-06 17:29:43,40790.48,40790.49,40788.51,40790.47,1.007
2021-08-06 17:30:20,40789.53,40790.99,40789.51,40789.52,0.021
2021-08-06 17:30:55,40783.44,40783.64,40783.38,40783.43,0.087
2021-08-06 17:31:31,40776.41,40776.42,40775.5,40776.4,0.47
2021-08-06 17:32:06,40803.07,40804.43,40802.94,40803.06,0.004
2021-08-06 17:32:41,40846.62,40847.19,40846.6,40846.61,0.149
2021-08-06 17:33:16,40843.08,40844.5,40842.71,40843.07,0.065
2021-08-06 17:33:49,40833.02,40834.16,40833.0,40833.01,0.12
2021-08-06 17:34:24,40796.32,40796.33,40794.72,40796.31,1.285
2021-08-06 17:34:57,40810.36,40813.75,40810.3,40810.35,0.176
2021-08-06 17:35:29,40766.59,40766.6,40766.2,40766.58,1.215
2021-08-06 17:36:03,40759.71,40760.0,40759.6,40759.7,0.01
2021-08-06 17:36:38,40713.03,40713.11,40713.0,40713.01,0.09
2021-08-06 17:37:14,40702.19,40702.29,40700.79,40702.18,0.949
2021-08-06 17:37:48,40684.01,40684.34,40683.41,40684.0,3.136
2021-08-06 17:38:22,40654.01,40654.11,40652.84,40654.0,0.153
2021-08-06 17:38:56,40670.01,40671.65,40669.4,40670.0,0.001
2021-08-06 17:39:30,40643.01,40643.04,40640.7,40643.0,1.248
2021-08-06 17:40:04,40698.7,40699.0,40698.22,40698.69,0.317
2021-08-06 17:40:39,40640.0,40640.23,40639.7,40639.99,0.054
2021-08-06 17:41:12,40600.01,40600.18,40599.96,40600.0,10.562
2021-08-06 17:41:47,40602.73,40604.63,40602.55,40602.72,153.486
2021-08-06 17:42:21,40650.0,40650.39,40649.98,40649.99,0.723
2021-08-06 17:42:55,40597.51,40599.49,40596.98,40597.5,0.236
2021-08-06 17:43:30,40642.01,40642.02,40641.47,40642.0,0.025
2021-08-06 17:44:05,40626.82,40626.83,40625.7,40626.81,5.924
2021-08-06 17:44:40,40680.01,40681.22,40679.83,40680.0,5.139
2021-08-06 17:45:14,40662.47,40662.72,40660.68,40662.46,3.11
2021-08-06 17:45:49,40640.77,40640.78,40640.25,40640.48,0.043
2021-08-06 17:46:23,40620.94,40621.11,40620.62,40620.93,0.369
2021-08-06 17:46:57,40650.51,40650.52,40650.49,40650.5,0.353
2021-08-06 17:47:33,40675.01,40675.57,40674.03,40675.0,0.26
2021-08-06 17:48:08,40620.99,40621.72,40619.6,40620.98,2.174
2021-08-06 17:48:43,40603.72,40604.02,40602.71,40603.71,0.401
2021-08-06 17:49:13,40608.63,40609.04,40608.46,40608.62,0.757
2021-08-06 17:49:45,40608.3,40609.69,40608.25,40608.29,1.244
2021-08-06 17:50:18,40557.56,40557.57,40555.01,40555.62,0.081
2021-08-06 17:50:53,40573.04,40573.99,40572.88,40573.03,0.488
2021-08-06 17:51:27,40609.19,40609.24,40609.01,40609.18,0.862
2021-08-06 17:52:03,40611.66,40611.82,40611.64,40611.65,0.016
2021-08-06 17:52:33,40597.44,40597.45,40597.29,40597.43,0.215
2021-08-06 17:53:02,40595.64,40595.7,40595.6,40595.63,1.048
2021-08-06 17:53:39,40645.32,40645.4,40645.3,40645.31,0.271
2021-08-06 17:54:14,40637.56,40637.57,40635.56,40637.55,3.27
2021-08-06 17:54:50,40652.53,40652.8,40652.33,40652.52,0.02
2021-08-06 17:55:23,40725.74,40726.33,40725.4,40725.73,1.835
2021-08-06 17:55:57,40731.14,40731.3,40729.65,40731.12,0.176
2021-08-06 17:56:31,40729.24,40729.25,40726.45,40729.23,1.926
2021-08-06 17:57:06,40666.91,40667.7,40666.84,40666.9,4.071
2021-08-06 17:57:41,40676.6,40676.69,40673.59,40676.59,0.508
2021-08-06 17:58:18,40643.9,40643.99,40643.7,40643.89,3.459
2021-08-06 17:58:50,40650.31,40652.76,40650.25,40650.3,0.085
2021-08-06 17:59:24,40619.6,40620.02,40619.22,40619.59,2.386
2021-08-06 17:59:58,40600.01,40600.57,40599.96,40600.0,8.184
2021-08-06 18:00:33,40557.07,40557.08,40556.98,40557.06,0.188
2021-08-06 18:01:07,40562.32,40564.0,40562.3,40562.31,0.202
2021-08-06 18:01:42,40579.41,40580.0,40579.03,40579.4,0.64
2021-08-06 18:02:16,40569.71,40570.79,40569.67,40569.7,0.157
2021-08-06 18:02:49,40552.47,40552.48,40551.05,40552.46,9.345
2021-08-06 18:03:22,40672.64,40673.57,40672.62,40672.63,1.58
2021-08-06 18:03:56,40748.74,40749.24,40748.6,40748.73,0.4
2021-08-06 18:04:30,40700.0,40700.79,40699.63,40699.99,0.131
2021-08-06 18:05:04,40701.81,40701.82,40701.46,40701.8,0.87
2021-08-06 18:05:39,40677.69,40677.7,40676.73,40676.77,0.05
2021-08-06 18:06:15,40649.96,40650.52,40647.44,40649.95,0.082
2021-08-06 18:06:51,40660.32,40661.95,40660.3,40660.31,0.625
2021-08-06 18:07:27,40614.68,40615.0,40614.66,40614.67,0.349
2021-08-06 18:08:03,40565.01,40565.02,40564.68,40565.0,0.583
2021-08-06 18:08:37,40580.01,40580.02,40579.67,40580.0,4.14
2021-08-06 18:09:12,40484.69,40484.87,40484.4,40484.68,0.026
2021-08-06 18:09:45,40433.13,40435.03,40430.17,40430.18,4.621
2021-08-06 18:10:18,40410.55,40411.55,40409.81,40410.28,0.001
2021-08-06 18:10:51,40481.98,40482.5,40480.15,40481.97,0.433
2021-08-06 18:11:25,40480.5,40480.58,40479.15,40480.49,4.785
2021-08-06 18:11:59,40498.13,40498.79,40498.03,40498.12,0.015
2021-08-06 18:12:34,40503.23,40504.59,40503.2,40503.22,0.82
2021-08-06 18:13:08,40506.01,40506.03,40504.26,40506.0,0.72
2021-08-06 18:13:45,40534.0,40534.43,40533.98,40533.99,2.894
2021-08-06 18:14:22,40494.05,40494.5,40491.96,40494.04,0.031
2021-08-06 18:14:58,40482.09,40482.1,40482.0,40482.08,0.19
2021-08-06 18:15:32,40549.87,40550.0,40547.73,40549.86,6.312
2021-08-06 18:16:08,40547.88,40547.9,40546.57,40547.87,5.51
2021-08-06 18:16:43,40515.3,40515.31,40513.68,40515.29,0.039
2021-08-06 18:17:18,40559.35,40559.45,40559.29,40559.3,0.001
2021-08-06 18:17:55,40544.76,40544.93,40544.64,40544.75,0.534
2021-08-06 18:18:31,40532.03,40532.2,40530.85,40532.02,6.971
2021-08-06 18:19:09,40545.38,40547.94,40545.3,40545.37,0.695
2021-08-06 18:19:46,40539.76,40541.78,40539.7,40539.75,0.15
2021-08-06 18:20:19,40525.71,40526.55,40525.0,40525.7,7.08
2021-08-06 18:20:56,40518.54,40518.68,40518.03,40518.53,0.318
2021-08-06 18:21:30,40518.73,40519.5,40518.62,40518.72,0.006
2021-08-06 18:22:04,40467.06,40467.41,40466.7,40467.05,0.025
2021-08-06 18:22:39,40436.35,40436.36,40436.3,40436.34,0.005
2021-08-06 18:23:15,40486.0,40487.29,40485.91,40485.99,0.132
2021-08-06 18:23:51,40499.01,40499.26,40498.96,40499.0,7.681
2021-08-06 18:24:27,40450.29,40451.28,40450.04,40450.28,0.049
2021-08-06 18:25:01,40471.16,40472.07,40470.29,40471.15,3.378
2021-08-06 18:25:38,40515.37,40517.47,40515.35,40515.36,0.007
2021-08-06 18:26:16,40524.2,40525.3,40524.18,40524.19,1.773
2021-08-06 18:26:53,40550.98,40551.32,40550.73,40550.97,3.947
2021-08-06 18:27:27,40550.0,40550.01,40549.9,40549.99,0.85
2021-08-06 18:28:02,40549.46,40549.67,40546.74,40549.45,3.489
2021-08-06 18:28:35,40556.69,40557.4,40556.23,40556.68,1.103
2021-08-06 18:29:07,40545.01,40545.12,40544.05,40545.0,0.307
2021-08-06 18:29:44,40511.38,40511.42,40510.0,40511.37,2.966
2021-08-06 18:30:18,40510.07,40512.62,40510.05,40510.06,1.076
2021-08-06 18:30:53,40507.79,40508.43,40507.73,40507.78,0.073
2021-08-06 18:31:29,40462.93,40463.19,40462.9,40462.92,8.15
2021-08-06 18:32:04,40459.35,40459.87,40458.45,40459.34,3.488
2021-08-06 18:32:38,40440.37,40440.79,40440.2,40440.36,1.671
2021-08-06 18:33:12,40450.47,40450.58,40450.0,40450.46,0.303
2021-08-06 18:33:48,40450.37,40450.6,40449.67,40450.36,0.016
2021-08-06 18:34:23,40478.65,40478.81,40478.51,40478.64,3.381
2021-08-06 18:35:01,40514.12,40514.15,40513.84,40514.11,0.079
2021-08-06 18:35:39,40511.46,40511.47,40511.28,40511.45,0.154
2021-08-06 18:36:15,40489.62,40491.76,40488.82,40489.61,0.005
2021-08-06 18:36:51,40523.87,40524.65,40522.48,40523.86,2.208
2021-08-06 18:37:28,40564.76,40564.83,40564.7,40564.75,1.169
2021-08-06 18:38:04,40566.98,40567.1,40566.82,40566.97,0.039
