,Pa1,Pb1,Pa2,Pb2,Va1
2021-09-30 16:16:22,43157.01,43157.0,43157.51,43156.89,0.16
2021-09-30 16:16:58,43142.37,43142.36,43142.95,43141.36,0.127
2021-09-30 16:17:34,43110.01,43110.0,43110.51,43109.7,0.297
2021-09-30 16:18:11,43060.5,43060.49,43061.28,43060.48,0.42
2021-09-30 16:18:53,43077.46,43077.45,43077.96,43076.95,0.236
2021-09-30 16:19:27,43023.04,43023.03,43023.05,43021.0,4.176
2021-09-30 16:20:01,43010.55,43010.54,43010.61,43010.45,1.205
2021-09-30 16:20:35,42975.06,42974.19,42975.46,42973.57,0.557
2021-09-30 16:21:10,43021.67,43021.66,43023.46,43020.31,0.116
2021-09-30 16:21:45,43004.09,43004.08,43004.77,43003.58,0.042
2021-09-30 16:22:21,42972.81,42972.8,42973.0,42971.46,5.994
2021-09-30 16:22:55,43004.98,43004.97,43005.0,43003.13,0.181
2021-09-30 16:23:31,43045.67,43045.66,43046.44,43045.65,0.05
2021-09-30 16:24:07,43004.65,43004.64,43006.42,43004.49,0.661
2021-09-30 16:24:44,43000.94,43000.93,43001.05,43000.57,0.052
2021-09-30 16:25:21,43036.14,43036.13,43037.84,43035.14,0.109
2021-09-30 16:25:58,43027.51,43027.5,43027.65,43027.0,0.071
2021-09-30 16:26:36,42990.42,42990.41,42990.92,42990.38,0.959
2021-09-30 16:27:11,42975.02,42975.01,42976.26,42975.0,0.666
2021-09-30 16:27:48,42985.16,42984.8,42985.46,42984.62,0.048
2021-09-30 16:28:23,43014.43,43014.42,43014.93,43013.92,1.011
2021-09-30 16:29:00,42993.15,42993.14,42996.02,42993.1,0.436
2021-09-30 16:29:38,42974.75,42974.74,42974.76,42974.31,0.195
2021-09-30 16:30:14,43004.4,43004.39,43004.84,43004.35,0.003
2021-09-30 16:30:53,42982.99,42982.98,42984.77,42980.83,1.18
2021-09-30 16:31:34,43015.01,43015.0,43015.5,43014.99,0.895
2021-09-30 16:32:10,43002.41,43002.4,43002.42,43001.18,2.393
2021-09-30 16:32:48,43034.0,43033.99,43034.77,43033.9,0.44
2021-09-30 16:33:26,43027.23,43027.22,43027.71,43026.38,1.96
2021-09-30 16:34:08,43035.81,43035.8,43036.76,43033.8,0.615
2021-09-30 16:34:53,43009.87,43009.86,43010.01,43008.62,1.186
2021-09-30 16:35:28,42913.51,42913.5,42913.72,42913.39,0.112
2021-09-30 16:36:03,42857.71,42857.7,42860.17,42856.5,0.117
2021-09-30 16:36:38,42883.43,42883.42,42883.88,42883.41,1.233
2021-09-30 16:37:14,42873.52,42873.51,42874.43,42872.46,0.999
2021-09-30 16:37:49,42879.66,42878.33,42879.67,42878.29,5.17
2021-09-30 16:38:23,42825.66,42825.65,42829.39,42825.64,0.28
2021-09-30 16:38:58,42826.21,42826.2,42827.01,42825.7,0.293
2021-09-30 16:39:34,42797.71,42797.7,42797.73,42797.69,1.076
2021-09-30 16:40:07,42879.82,42879.81,42880.22,42878.94,0.064
2021-09-30 16:40:41,42940.82,42940.56,42942.41,42940.54,0.096
2021-09-30 16:41:17,42918.08,42918.07,42918.42,42917.45,1.217
2021-09-30 16:41:55,42947.85,42947.84,42948.27,42947.4,1.458
2021-09-30 16:42:33,42956.0,42955.99,42956.16,42955.56,14.861
2021-09-30 16:43:11,42938.64,42938.63,42939.3,42938.21,4.067
2021-09-30 16:43:50,42892.5,42892.49,42892.59,42892.21,1.293
2021-09-30 16:44:29,42875.0,42874.99,42875.42,42874.69,19.89
2021-09-30 16:45:10,42922.8,42922.79,42922.84,42922.73,0.132
2021-09-30 16:45:48,42920.98,42920.97,42922.31,42920.67,1.314
2021-09-30 16:46:30,42922.61,42922.6,42922.65,42921.92,0.236
2021-09-30 16:47:10,42953.09,42953.08,42953.99,42950.92,0.593
2021-09-30 16:47:49,42939.81,42939.8,42939.9,42939.04,1.178
2021-09-30 16:48:28,42906.78,42906.77,42908.39,42906.28,0.001
2021-09-30 16:49:08,42930.99,42930.98,42931.0,42930.49,0.066
2021-09-30 16:49:47,42897.07,42897.06,42897.91,42897.05,2.346
2021-09-30 16:50:26,42877.32,42877.31,42877.45,42876.81,2.756
2021-09-30 16:51:04,42920.01,42920.0,42920.51,42919.57,0.212
2021-09-30 16:51:44,42938.54,42938.53,42939.99,42938.52,0.347
2021-09-30 16:52:29,42957.56,42957.55,42957.77,42957.54,0.277
2021-09-30 16:53:08,42934.61,42933.39,42934.65,42932.15,0.519
2021-09-30 16:53:48,42949.99,42949.98,42950.0,42949.48,5.632
2021-09-30 16:54:29,42966.54,42966.53,42966.57,42965.23,0.001
2021-09-30 16:55:08,42944.02,42944.01,42944.07,42941.94,0.55
2021-09-30 16:55:51,42981.28,42979.96,42981.33,42979.53,0.172
2021-09-30 16:56:30,43072.58,43072.57,43074.67,43070.57,0.097
2021-09-30 16:57:06,43104.32,43104.31,43106.3,43103.29,0.716
2021-09-30 16:57:40,43123.13,43123.12,43124.68,43122.63,4.029
2021-09-30 16:58:15,43131.06,43131.05,43131.16,43131.04,0.097
2021-09-30 16:58:50,43072.71,43072.7,43072.72,43072.2,0.801
2021-09-30 16:59:27,43082.23,43082.22,43082.87,43081.72,3.555
2021-09-30 17:00:08,43055.5,43055.49,43056.44,43055.0,0.001
2021-09-30 17:00:47,43061.8,43061.79,43061.87,43061.29,2.865
2021-09-30 17:01:24,43098.34,43098.33,43098.84,43096.49,0.189
2021-09-30 17:02:02,43141.75,43141.74,43142.24,43141.09,0.048
2021-09-30 17:02:38,43143.21,43143.2,43143.23,43143.15,2.819
2021-09-30 17:03:16,43183.23,43183.22,43183.73,43183.06,1.499
2021-09-30 17:03:52,43169.81,43169.8,43169.82,43168.0,1.517
2021-09-30 17:04:28,43145.82,43145.81,43145.88,43145.54,0.361
2021-09-30 17:05:06,43136.39,43136.38,43137.4,43136.37,0.39
2021-09-30 17:05:46,43142.0,43141.99,43142.27,43141.36,2.899
2021-09-30 17:06:24,43145.95,43145.94,43149.53,43144.7,0.498
2021-09-30 17:07:03,43146.14,43146.13,43146.37,43145.74,1.989
2021-09-30 17:07:41,43155.0,43154.99,43155.02,43154.5,0.799
2021-09-30 17:08:20,43126.9,43126.89,43128.02,43126.59,0.01
2021-09-30 17:09:04,43131.52,43131.51,43132.11,43129.11,0.288
2021-09-30 17:09:45,43111.66,43111.65,43111.88,43111.15,4.271
2021-09-30 17:10:23,43102.73,43102.72,43102.74,43100.56,1.975
2021-09-30 17:11:05,43130.0,43129.99,43130.1,43129.58,5.815
2021-09-30 17:11:41,43245.67,43245.66,43246.09,43244.88,1.947
2021-09-30 17:12:16,43189.57,43189.56,43189.6,43189.55,1.026
2021-09-30 17:12:54,43194.76,43194.75,43194.77,43194.25,0.182
2021-09-30 17:13:31,43190.02,43190.01,43191.99,43189.92,0.033
2021-09-30 17:14:06,43249.11,43249.1,43249.61,43247.98,0.472
2021-09-30 17:14:43,43234.0,43233.99,43235.75,43233.67,1.587
2021-09-30 17:15:22,43269.91,43269.9,43269.99,43269.89,1.579
2021-09-30 17:15:59,43249.01,43249.0,43249.51,43248.51,0.329
2021-09-30 17:16:41,43242.0,43241.99,43242.25,43241.98,0.01
2021-09-30 17:17:24,43239.5,43239.49,43239.57,43238.66,0.17
2021-09-30 17:18:03,43190.27,43190.26,43190.37,43188.86,1.695
2021-09-30 17:18:47,43221.43,43221.42,43222.0,43220.92,1.137
2021-09-30 17:19:27,43220.51,43220.5,43220.85,43219.5,0.047
2021-09-30 17:20:06,43259.99,43259.98,43260.0,43259.67,0.891
2021-09-30 17:20:47,43252.01,43252.0,43253.01,43250.38,0.051
2021-09-30 17:21:26,43237.15,43237.14,43237.25,43237.09,0.379
2021-09-30 17:22:08,43226.89,43226.88,43227.15,43226.78,0.573
2021-09-30 17:22:48,43216.09,43216.08,43217.28,43215.82,0.44
2021-09-30 17:23:28,43198.6,43198.59,43198.61,43198.58,0.447
2021-09-30 17:24:07,43185.51,43185.5,43185.66,43184.0,0.079
2021-09-30 17:24:45,43170.98,43170.97,43170.99,43170.88,0.519
2021-09-30 17:25:25,43148.05,43148.04,43148.54,43146.5,0.679
2021-09-30 17:26:03,43129.53,43129.52,43130.41,43129.5,0.439
2021-09-30 17:26:48,43173.81,43173.8,43174.88,43173.29,0.312
2021-09-30 17:27:34,43167.82,43167.81,43168.5,43167.8,0.13
2021-09-30 17:28:17,43151.02,43151.01,43151.05,43149.23,1.668
2021-09-30 17:28:59,43158.86,43158.85,43158.98,43156.49,1.103
2021-09-30 17:29:41,43149.99,43149.98,43150.0,43147.51,0.789
2021-09-30 17:30:23,43151.06,43150.24,43151.09,43150.23,0.453
2021-09-30 17:31:07,43138.01,43138.0,43138.28,43136.84,1.301
2021-09-30 17:31:57,43142.0,43141.99,43142.21,43141.0,2.106
2021-09-30 17:32:41,43121.26,43121.25,43121.91,43121.0,0.435
2021-09-30 17:33:20,43087.56,43087.55,43089.87,43087.25,0.24
2021-09-30 17:34:01,43092.46,43092.45,43092.49,43091.5,0.16
2021-09-30 17:34:45,43094.33,43094.32,43094.5,43093.18,1.772
2021-09-30 17:35:26,43061.32,43061.31,43062.56,43060.01,0.584
2021-09-30 17:36:09,43076.0,43075.99,43076.5,43075.5,0.902
2021-09-30 17:36:55,43058.57,43058.56,43059.32,43057.5,0.515
2021-09-30 17:37:41,43078.28,43078.27,43078.29,43077.77,7.1
2021-09-30 17:38:25,43051.08,43051.07,43051.61,43050.58,0.687
2021-09-30 17:39:12,43045.01,43045.0,43045.02,43044.94,9.064
2021-09-30 17:39:55,43041.99,43041.98,43042.17,43040.28,1.471
2021-09-30 17:40:32,43032.01,43032.0,43032.06,43031.5,0.52
2021-09-30 17:41:16,43044.99,43044.98,43045.0,43044.28,2.234
2021-09-30 17:41:56,43065.01,43065.0,43065.48,43064.88,1.916
2021-09-30 17:42:38,43035.14,43035.13,43036.57,43035.12,2.58
2021-09-30 17:43:21,43050.0,43049.99,43050.63,43049.98,0.825
2021-09-30 17:44:05,43075.87,43075.86,43077.39,43075.36,1.556
2021-09-30 17:44:49,43104.31,43104.3,43105.97,43104.13,2.62
2021-09-30 17:45:29,43059.5,43059.49,43059.83,43058.0,2.89
2021-09-30 17:46:10,43057.15,43057.14,43057.2,43057.01,0.279
2021-09-30 17:46:47,43018.75,43018.74,43019.36,43018.0,1.051
2021-09-30 17:47:27,42996.66,42996.65,42997.4,42994.69,0.572
2021-09-30 17:48:06,42977.09,42977.08,42977.59,42976.95,0.84
2021-09-30 17:48:42,42983.93,42983.92,42984.22,42983.71,2.458
2021-09-30 17:49:21,43026.49,43026.48,43027.45,43026.34,0.744
2021-09-30 17:50:00,43039.27,43039.24,43039.29,43038.97,0.113
2021-09-30 17:50:39,43072.95,43072.94,43073.75,43072.62,0.116
2021-09-30 17:51:19,43060.07,43060.06,43061.41,43059.95,0.495
2021-09-30 17:51:59,42995.98,42995.97,42996.48,42994.65,0.71
2021-09-30 17:52:37,43039.13,43039.12,43039.42,43038.88,1.866
2021-09-30 17:53:18,43066.05,43066.04,43066.07,43065.67,0.825
2021-09-30 17:53:58,43073.0,43072.99,43074.68,43072.98,6.72
2021-09-30 17:54:39,43067.92,43067.91,43068.0,43067.41,0.704
2021-09-30 17:55:18,43046.66,43046.62,43047.74,43044.65,0.072
2021-09-30 17:56:01,43069.79,43066.89,43071.0,43066.57,0.873
2021-09-30 17:56:43,43071.5,43071.49,43072.94,43070.98,0.491
2021-09-30 17:57:21,43124.75,43124.74,43125.25,43123.23,2.788
2021-09-30 17:57:56,43190.0,43189.99,43191.79,43189.77,0.778
2021-09-30 17:58:31,43170.04,43170.03,43171.29,43169.99,0.226
2021-09-30 17:59:08,43134.97,43134.96,43135.33,43134.04,3.766
2021-09-30 17:59:48,43132.89,43132.88,43133.39,43132.68,0.148
2021-09-30 18:00:27,43087.07,43087.06,43087.9,43086.72,1.387
2021-09-30 18:01:06,43103.98,43103.97,43105.07,43102.99,4.068
2021-09-30 18:01:43,43143.37,43143.36,43144.72,43142.89,0.1
2021-09-30 18:02:19,43152.79,43152.78,43154.85,43152.66,0.214
2021-09-30 18:02:59,43173.84,43173.43,43173.99,43172.97,0.004
2021-09-30 18:03:35,43214.33,43214.32,43214.83,43214.12,0.01
2021-09-30 18:04:12,43208.32,43208.31,43208.48,43207.92,0.5
2021-09-30 18:04:50,43210.51,43210.5,43210.73,43208.81,1.219
2021-09-30 18:05:30,43190.0,43189.99,43192.59,43189.09,6.0
2021-09-30 18:06:12,43199.12,43199.11,43199.51,43198.82,0.005
2021-09-30 18:06:56,43185.91,43185.9,43186.03,43185.77,2.225
2021-09-30 18:07:38,43206.99,43206.98,43207.0,43206.83,0.227
2021-09-30 18:08:13,43231.33,43231.32,43231.85,43229.35,1.016
2021-09-30 18:08:50,43214.53,43214.52,43215.21,43213.83,1.437
2021-09-30 18:09:27,43201.45,43201.44,43202.99,43200.13,1.482
2021-09-30 18:10:07,43184.44,43184.43,43184.78,43183.03,0.114
2021-09-30 18:10:47,43173.83,43173.82,43174.01,43173.38,0.531
2021-09-30 18:11:29,43174.14,43174.13,43174.15,43173.99,2.016
2021-09-30 18:12:06,43225.08,43225.07,43225.5,43225.0,4.821
2021-09-30 18:12:43,43238.39,43238.38,43239.0,43238.0,3.57
2021-09-30 18:13:24,43241.73,43241.72,43241.93,43241.3,1.839
2021-09-30 18:14:08,43230.77,43230.76,43230.98,43230.7,1.266
2021-09-30 18:14:52,43253.1,43253.09,43253.6,43252.6,0.106
2021-09-30 18:15:30,43247.68,43247.67,43247.76,43245.51,0.626
2021-09-30 18:16:11,43210.01,43210.0,43210.32,43209.1,6.113
2021-09-30 18:16:52,43208.76,43208.75,43209.5,43208.6,1.31
2021-09-30 18:17:34,43226.1,43226.09,43226.45,43225.9,1.102
2021-09-30 18:18:15,43207.8,43207.79,43208.2,43207.4,0.154
2021-09-30 18:18:59,43194.6,43194.59,43194.8,43194.45,1.305
2021-09-30 18:19:40,43200.01,43200.0,43200.07,43199.5,0.099
2021-09-30 18:20:23,43165.81,43165.8,43166.01,43165.58,2.602
2021-09-30 18:21:01,43182.93,43182.92,43183.09,43182.8,0.055
2021-09-30 18:21:43,43153.99,43153.98,43154.2,43153.48,0.343
2021-09-30 18:22:19,43132.2,43131.88,43132.26,43131.87,0.01
2021-09-30 18:22:58,43133.96,43133.95,43134.6,43133.91,0.44
2021-09-30 18:23:36,43123.78,43123.77,43124.5,43123.6,0.037
2021-09-30 18:24:14,43110.0,43109.99,43110.48,43109.61,0.096
2021-09-30 18:24:54,43114.3,43114.29,43114.48,43113.97,0.2
2021-09-30 18:25:34,43087.24,43087.23,43087.4,43086.72,0.093
2021-09-30 18:26:15,43061.9,43061.89,43062.24,43061.87,0.017
2021-09-30 18:26:51,43009.97,43009.96,43010.11,43008.99,1.182
2021-09-30 18:27:26,43065.16,43065.15,43065.19,43064.45,0.265
2021-09-30 18:28:03,43045.08,43045.07,43045.73,43044.98,0.22
2021-09-30 18:28:40,43058.97,43058.96,43059.94,43058.46,0.577
2021-09-30 18:29:18,43079.68,43079.67,43080.26,43079.01,1.045
2021-09-30 18:29:55,43064.81,43064.8,43064.9,43064.26,0.086
2021-09-30 18:30:39,43068.12,43068.11,43068.55,43067.9,0.435
2021-09-30 18:31:19,43045.0,43044.99,43045.47,43044.41,2.562
2021-09-30 18:32:02,43032.52,43032.51,43032.74,43032.5,1.433
2021-09-30 18:32:39,42916.01,42915.6,42916.03,42915.01,0.048
2021-09-30 18:33:14,42983.01,42983.0,42983.1,42982.96,9.991
2021-09-30 18:33:54,42913.65,42913.64,42914.28,42913.4,1.559
2021-09-30 18:34:29,42954.3,42954.29,42954.53,42954.11,7.279
2021-09-30 18:35:06,42957.95,42957.94,42958.94,42956.86,0.082
2021-09-30 18:35:44,42941.82,42941.81,42942.39,42941.8,2.707
2021-09-30 18:36:25,42929.8,42929.79,42930.63,42929.44,0.01
2021-09-30 18:37:06,42932.51,42932.5,42933.0,42932.49,0.823
2021-09-30 18:37:43,42893.75,42893.39,42893.89,42893.34,0.002
2021-09-30 18:38:19,42892.23,42892.2,42892.24,42892.19,0.054
2021-09-30 18:38:55,42886.3,42886.29,42886.67,42885.81,0.587
2021-09-30 18:39:34,42915.09,42915.08,42915.5,42914.6,0.581
2021-09-30 18:40:10,42930.0,42929.99,42930.9,42929.29,3.259
2021-09-30 18:40:55,42922.3,42922.29,42922.71,42921.5,2.233
2021-09-30 18:41:34,42924.8,42924.79,42925.15,42924.6,0.471
2021-09-30 18:42:13,42906.31,42906.3,42906.47,42904.48,0.467
2021-09-30 18:42:52,42906.55,42906.54,42906.93,42906.04,0.087
2021-09-30 18:43:31,42873.99,42873.98,42874.4,42873.4,0.175
2021-09-30 18:44:06,42885.3,42885.29,42885.31,42884.4,1.345
2021-09-30 18:44:42,42900.6,42900.59,42901.2,42898.59,1.166
2021-09-30 18:45:20,42950.0,42949.99,42950.09,42949.77,10.012
2021-09-30 18:45:58,42962.31,42962.3,42963.01,42961.6,0.422
2021-09-30 18:46:41,42948.85,42948.84,42949.2,42948.58,0.365
2021-09-30 18:47:19,42928.88,42928.87,42928.95,42928.7,2.171
2021-09-30 18:48:02,42940.01,42940.0,42941.06,42939.46,1.063
2021-09-30 18:48:45,42905.01,42905.0,42905.2,42904.3,1.425
2021-09-30 18:49:26,42933.01,42933.0,42933.2,42932.89,0.807
2021-09-30 18:50:09,42990.75,42990.74,42990.82,42990.66,0.127
2021-09-30 18:50:52,42974.01,42974.0,42974.22,42973.94,1.428
2021-09-30 18:51:33,42947.48,42947.47,42947.49,42946.97,1.486
2021-09-30 18:52:14,42930.87,42930.86,42931.7,42930.8,1.432
2021-09-30 18:52:56,42907.88,42907.87,42907.9,42907.48,0.002
2021-09-30 18:53:35,42897.66,42897.2,42897.83,42895.84,0.224
2021-09-30 18:54:13,42872.17,42872.16,42872.67,42871.21,0.373
2021-09-30 18:54:49,42939.86,42939.85,42940.36,42939.7,2.188
2021-09-30 18:55:29,42956.1,42956.09,42956.11,42955.5,0.341
2021-09-30 18:56:13,42924.74,42924.73,42925.0,42924.61,1.914
2021-09-30 18:56:59,42908.01,42908.0,42909.37,42907.5,0.104
2021-09-30 18:57:40,42929.01,42929.0,42929.58,42928.75,0.311
2021-09-30 18:58:25,42921.03,42921.02,42921.34,42921.01,0.103
2021-09-30 18:59:04,42824.82,42824.81,42825.03,42823.9,6.73
2021-09-30 18:59:37,42733.1,42733.09,42733.63,42731.87,0.008
2021-09-30 19:00:14,42825.0,42824.99,42825.08,42824.49,3.734
2021-09-30 19:00:48,42850.03,42850.02,42850.04,42850.01,1.141
2021-09-30 19:01:23,42885.0,42884.99,42885.84,42884.98,0.055
2021-09-30 19:02:01,42835.6,42835.59,42836.82,42835.32,0.843
2021-09-30 19:02:42,42900.0,42899.99,42900.01,42899.34,5.094
2021-09-30 19:03:20,42930.81,42930.8,42931.29,42930.0,0.063
2021-09-30 19:03:56,42964.8,42964.79,42965.0,42964.29,0.016
2021-09-30 19:04:36,42950.01,42950.0,42950.99,42949.5,0.295
2021-09-30 19:05:18,42963.78,42963.77,42965.66,42963.39,1.436
2021-09-30 19:06:00,42950.7,42950.69,42951.2,42950.68,2.725
2021-09-30 19:06:41,42907.96,42907.95,42908.46,42907.85,0.236
2021-09-30 19:07:19,42950.07,42950.06,42950.57,42950.0,0.034
2021-09-30 19:08:04,42928.57,42928.56,42928.6,42928.48,1.064
2021-09-30 19:08:46,42887.01,42887.0,42887.95,42886.7,0.351
2021-09-30 19:09:24,42847.85,42847.84,42847.86,42846.81,8.454
2021-09-30 19:10:02,42890.81,42890.8,42890.9,42890.77,0.127
2021-09-30 19:10:42,42883.01,42883.0,42883.4,42882.86,0.093
2021-09-30 19:11:23,42855.99,42855.98,42856.07,42855.52,0.35
2021-09-30 19:12:03,42902.21,42902.2,42902.3,42900.55,0.573
2021-09-30 19:12:44,42936.87,42936.86,42937.6,42936.6,0.043
2021-09-30 19:13:21,42986.05,42986.04,42987.1,42985.52,0.094
2021-09-30 19:14:00,43089.74,43089.73,43089.98,43089.55,1.025
2021-09-30 19:14:37,43045.55,43045.54,43046.0,43045.29,0.296
2021-09-30 19:15:13,43070.01,43070.0,43070.4,43069.5,1.075
2021-09-30 19:15:50,43040.71,43040.7,43040.78,43040.15,0.284
2021-09-30 19:16:31,43014.71,43014.7,43015.3,43013.9,0.117
2021-09-30 19:17:10,42962.92,42962.91,42963.81,42962.11,0.116
2021-09-30 19:17:51,42988.41,42988.4,42988.72,42987.9,1.96
2021-09-30 19:18:29,42970.81,42970.8,42970.87,42970.79,1.261
2021-09-30 19:19:11,42953.87,42953.86,42953.9,42953.72,0.445
2021-09-30 19:19:53,42995.16,42995.15,42995.61,42994.15,1.349
2021-09-30 19:20:31,43056.7,43056.69,43057.74,43056.59,0.211
2021-09-30 19:21:14,43096.23,43096.22,43096.4,43096.06,0.175
2021-09-30 19:21:50,43073.46,43073.45,43073.69,43073.2,1.827
2021-09-30 19:22:29,43086.36,43086.35,43089.08,43085.53,0.382
2021-09-30 19:23:10,43074.36,43074.35,43074.4,43073.3,0.253
2021-09-30 19:23:49,43077.98,43077.97,43078.55,43077.96,6.75
2021-09-30 19:24:33,43051.7,43051.69,43051.73,43051.5,0.01
2021-09-30 19:25:13,43059.32,43059.31,43059.6,43059.29,0.383
2021-09-30 19:25:53,43049.55,43049.54,43049.7,43049.36,0.047
2021-09-30 19:26:36,43068.0,43067.99,43068.29,43067.98,2.014
2021-09-30 19:27:19,43038.2,43038.19,43038.21,43037.81,4.57
2021-09-30 19:27:59,43020.01,43020.0,43020.51,43019.95,0.288
2021-09-30 19:28:39,42979.2,42979.19,42979.5,42979.11,0.01
2021-09-30 19:29:21,43038.19,43038.18,43038.25,43038.13,1.392
2021-09-30 19:30:04,43038.17,43038.16,43038.18,43038.15,1.996
2021-09-30 19:30:45,43044.01,43044.0,43044.5,43043.99,0.928
2021-09-30 19:31:28,43053.91,43053.9,43055.1,43053.85,0.165
2021-09-30 19:32:10,43081.22,43081.21,43081.4,43080.76,0.124
2021-09-30 19:32:52,43076.91,43076.9,43077.23,43076.89,4.424
2021-09-30 19:33:40,43052.11,43052.1,43052.41,43051.5,1.42
2021-09-30 19:34:23,43052.85,43052.84,43052.99,43052.7,0.262
2021-09-30 19:35:02,43059.01,43059.0,43059.02,43057.82,5.713
2021-09-30 19:35:44,43025.01,43025.0,43025.18,43024.97,0.541
2021-09-30 19:36:24,43005.89,43005.88,43005.9,43005.37,1.131
2021-09-30 19:37:02,42960.64,42960.63,42960.96,42959.3,1.336
2021-09-30 19:37:44,42965.0,42964.99,42966.56,42964.57,0.009
2021-09-30 19:38:26,42940.06,42940.05,42940.27,42940.0,0.77
2021-09-30 19:39:05,42980.01,42980.0,42980.5,42979.5,2.399
2021-09-30 19:39:47,42976.99,42976.98,42977.05,42975.33,3.533
2021-09-30 19:40:27,42947.93,42947.92,42948.34,42947.83,0.155
2021-09-30 19:41:04,42906.54,42906.53,42906.56,42906.4,2.973
2021-09-30 19:41:39,42903.93,42903.92,42904.9,42903.9,0.882
2021-09-30 19:42:15,42900.0,42899.99,42900.6,42899.2,2.428
2021-09-30 19:42:53,42903.6,42903.59,42904.01,42902.49,1.269
2021-09-30 19:43:31,42913.69,42913.68,42914.15,42913.47,1.794
2021-09-30 19:44:09,42912.6,42912.59,42913.16,42911.14,1.202
2021-09-30 19:44:52,42935.0,42934.99,42935.12,42933.49,0.22
2021-09-30 19:45:33,42938.01,42938.0,42939.99,42937.51,0.398
2021-09-30 19:46:13,42930.44,42930.43,42930.78,42930.24,0.329
2021-09-30 19:46:58,42974.37,42974.36,42974.96,42974.14,1.183
2021-09-30 19:47:38,42985.95,42985.94,42986.45,42985.84,0.059
2021-09-30 19:48:18,42962.84,42962.83,42964.01,42962.68,1.28
2021-09-30 19:49:05,42963.03,42963.02,42963.12,42963.01,0.08
2021-09-30 19:49:49,42977.9,42977.89,42977.99,42977.1,0.113
2021-09-30 19:50:33,42975.19,42975.18,42975.2,42975.0,2.372
2021-09-30 19:51:14,42983.0,42982.99,42983.7,42982.86,0.076
2021-09-30 19:51:54,43015.94,43015.93,43016.4,43015.1,0.03
2021-09-30 19:52:37,43005.84,43005.83,43006.55,43004.66,1.849
2021-09-30 19:53:24,42976.58,42976.57,42977.5,42976.07,2.863
2021-09-30 19:54:03,43006.03,43006.02,43006.53,43005.9,0.062
2021-09-30 19:54:47,43030.0,43029.99,43030.75,43029.62,0.738
2021-09-30 19:55:29,43010.62,43010.61,43010.89,43009.6,0.521
2021-09-30 19:56:10,42989.31,42989.3,42991.61,42989.2,0.061
2021-09-30 19:56:50,42999.14,42999.13,42999.48,42999.12,1.839
2021-09-30 19:57:28,43000.1,43000.01,43000.11,43000.0,0.092
2021-09-30 19:58:11,43049.9,43049.89,43049.99,43048.15,0.809
2021-09-30 19:58:51,43024.93,43024.92,43025.78,43024.6,0.075
2021-09-30 19:59:30,43043.15,43043.14,43043.65,43043.02,0.42
2021-09-30 20:00:08,43064.88,43064.87,43067.06,43064.37,0.581
2021-09-30 20:00:46,43059.53,43059.52,43059.88,43059.2,0.636
2021-09-30 20:01:24,43081.01,43081.0,43081.3,43080.88,0.038
2021-09-30 20:02:03,43100.0,43099.99,43102.62,43099.5,90.651
2021-09-30 20:02:39,43070.84,43070.83,43071.6,43070.38,4.167
2021-09-30 20:03:18,43036.24,43036.23,43037.37,43036.22,0.459
2021-09-30 20:03:55,42989.13,42989.12,42989.63,42989.0,0.728
2021-09-30 20:04:36,43008.72,43008.71,43008.76,43008.53,0.001
2021-09-30 20:05:17,43040.0,43039.99,43041.1,43039.94,1.73
2021-09-30 20:05:58,43050.0,43049.15,43050.01,43048.78,0.002
2021-09-30 20:06:35,43108.13,43108.12,43108.42,43107.92,2.114
2021-09-30 20:07:11,43124.11,43124.1,43124.34,43123.8,2.036
2021-09-30 20:07:47,43121.51,43121.5,43122.74,43120.88,0.001
2021-09-30 20:08:23,43185.5,43185.49,43187.52,43184.99,0.758
2021-09-30 20:08:59,43157.93,43157.92,43157.94,43157.89,4.012
2021-09-30 20:09:35,43193.98,43193.97,43193.99,43193.71,0.229
2021-09-30 20:10:09,43206.69,43206.68,43207.48,43205.05,0.256
2021-09-30 20:10:45,43219.99,43219.98,43220.0,43219.74,2.146
2021-09-30 20:11:21,43216.45,43216.2,43216.72,43216.19,0.021
2021-09-30 20:11:58,43198.51,43198.5,43198.52,43198.32,0.084
2021-09-30 20:12:37,43170.74,43170.73,43170.75,43167.09,1.06
2021-09-30 20:13:17,43164.28,43164.27,43164.59,43164.21,0.853
2021-09-30 20:13:57,43161.99,43161.98,43162.49,43161.53,0.302
2021-09-30 20:14:38,43173.52,43173.51,43174.07,43172.44,0.005
2021-09-30 20:15:17,43195.11,43195.1,43195.2,43194.83,1.252
2021-09-30 20:15:55,43196.9,43196.89,43197.0,43196.83,0.545
2021-09-30 20:16:35,43199.55,43199.54,43199.64,43199.49,0.126
2021-09-30 20:17:19,43220.0,43219.99,43220.04,43219.04,1.535
2021-09-30 20:17:56,43244.6,43244.59,43244.62,43243.45,0.063
2021-09-30 20:18:32,43244.0,43243.99,43245.08,43243.43,0.01
2021-09-30 20:19:08,43254.33,43254.32,43254.91,43252.09,0.161
2021-09-30 20:19:50,43238.12,43238.11,43238.75,43236.23,0.629
2021-09-30 20:20:29,43235.84,43235.83,43236.24,43235.75,0.484
2021-09-30 20:21:08,43235.75,43235.74,43235.83,43235.7,0.46
2021-09-30 20:21:49,43249.36,43249.35,43249.37,43247.94,3.579
2021-09-30 20:22:28,43218.25,43218.24,43218.51,43218.15,0.375
2021-09-30 20:23:09,43227.81,43227.8,43228.96,43227.3,0.998
